2929,logro,"success, achievement"
2930,lomo,"back, loin, spine"
2936,lugar,"place, position"
2937,lujo,luxury
2940,lunes,Monday
2942,macho,"male, manliness"
2959,maíz,"corn, maize"
2961,mal,evil
2964,malestar,"discomfort, unease, unrest"
2968,mamífero,mammal
2974,mandato,"mandate, order, command"
2975,mando,"command, authority"
2977,manejo,"handling, management"
2980,mango,"handle, mango"
2983,manifiesto,poner de m.: to show
2990,mantenimiento,"maintenance, sustenance"
2991,manto,cloak
2992,manual,"manual, handbook"
2994,manuscrito,manuscript
2996,mapa,map
2997,maquillaje,makeup
3004,marcador,"sign, scoreboard"
3008,marco,"frame, mark, setting"
3011,marido,husband
3015,mármol,marble
3016,martes,Tuesday
3017,marzo,March
3028,material,"material, element"
3031,matiz,"shade, tint, nuance"
3032,matrimonio,"marriage, married couple"
3034,mayo,May
3040,mecanismo,mechanism
3047,medicamento,"medicine, drug"
3056,mediodía,"noon, midday"
3057,medios,"means, resources"
3074,mensaje,message
3081,menú,menu
3083,mercado,market
3088,mérito,"worth, merit"
3090,mes,month
3094,metal,metal
3097,método,method
3099,metro,"meter, subway"
3105,miedo,fear
3107,miembro,"member, limb"
3109,miércoles,Wednesday
3113,milagro,miracle
3114,milenio,millennium
3120,mineral,"mineral, ore"
3128,minuto,minute
3138,misterio,mystery
3141,mito,myth
3151,modo,"way, manner, de m. que: so that"
3154,molde,"mold, cast, pattern"
3160,momento,"moment, time"
3161,monarca,monarch
3163,monasterio,"monastery, convent"
3167,mono,monkey
3168,monopolio,monopoly
3169,monstruo,"monster, monstrosity"
3170,montaje,"assembly, staging"
3174,monte,mountain
3175,montón,"lot of, heap, pile"
3177,monumento,monument
3184,mostrador,"counter, desk"
3188,motivo,"motive, cause"
3190,motor,"engine, motor"
3196,movimiento,movement
3197,mozo,"waiter, youth, bellboy"
3199,muchacho,boy
3203,mueble,(piece of) furniture
3214,mundo,world
3217,municipio,"municipality, town"
3219,murmullo,"murmur, whispering"
3221,muro,"(outer) wall, rampart"
3223,músculo,muscle
3224,museo,museum
3228,muslo,thigh
3233,nacimiento,"birth, origin"
3243,narcotráfico,drug trafficking
3270,negocio,"business, transaction"
3273,nervio,nerve
3277,nido,nest
3279,nieto,grandchild
3284,niño,"child, little boy"
3285,nivel,level
3292,nombramiento,"appointment, nomination"
3294,nombre,"name, noun"
3298,noroeste,northwest
3299,norte,north
3315,noviembre,November
3316,novio,"boyfriend, groom"
3319,núcleo,"nucleus, core"
3320,nudo,knot
3326,número,number
3331,obispo,bishop
3332,objetivo,objective
3333,objeto,"object, thing"
3341,observador,observer
3344,obstáculo,obstacle
3352,occidente,West
3353,océano,ocean
3356,octubre,October
3363,odio,hatred
3364,oeste,west
3372,oficio,"job, occupation, function"
3375,oído,"hearing, ear"
3378,ojo,eye
3383,olor,"smell, odor, fragrance"
3385,olvido,"forgetfulness, omission"
3403,optimismo,optimism
3413,ordenador,computer
3418,organismo,"organism, (human) body"
3422,órgano,organ
3423,orgullo,pride
3428,oriente,East
3429,origen,"origin, cause"
3434,oro,gold
3441,oso,bear
3442,otoño,autumn
3446,oxígeno,oxygen
3451,pacto,"pact, agreement"
3453,padre,father
3456,pago,payment
3457,país,country
3458,paisaje,landscape
3460,pájaro,bird
3462,palacio,palace
3466,palo,"stick, pole"
3469,pan,bread
3470,panel,"panel, screen"
3471,pánico,panic
3472,panorama,"panorama, landscape"
3474,pantalón,"pants, trousers"
3475,pañuelo,"handkerchief, shawl"
3477,papá,dad
3478,papel,"paper, role, part"
3479,paquete,"package, packet"
3483,paraíso,paradise
3486,parámetro,parameter
3491,parecer,"opinion, looks"
3497,parlamento,"parliament, dialogue"
3498,paro,"labor strike, attack"
3499,párpado,eyelid
3500,parque,park
3501,párrafo,paragraph
3505,participante,participant
3512,partido,"party, group, (sports) match"
3514,parto,birth
3516,pasaje,"fare, passage, lane"
3520,paseo,"walk, ride"
3521,pasillo,"hall, corridor"
3524,paso,"step, pace"
3527,pasto,"grass, pasture"
3531,patio,"courtyard, playground, yard"
3532,pato,duck
3534,patrimonio,"patrimony, inheritance"
3535,patrón,"employer, landlord, patron saint"
3539,pecado,sin
3541,pecho,"chest, breast"
3544,pedazo,"piece, bit"
3550,peligro,"danger, menace"
3552,pelo,hair
3556,pendiente,"slope, descent, earring"
3560,pensamiento,"thought, thinking"
3564,peón,"unskilled laborer, field hand"
3574,perdón,"forgiveness, pardon"
3580,perfil,"profile, outline"
3581,perfume,perfume
3582,periódico,"newspaper, periodical"
3583,periodismo,journalism
3586,período,"period, time"
3592,permiso,"permission, permit"
3595,perro,dog
3600,personaje,character (e.g. movie)
3615,pescado,fish
3621,peso,"peso (money), weight, load"
3624,petróleo,"oil, petroleum"
3626,pez,(alive) fish
3627,piano,piano
3629,pico,"y p.: and a bit, beak, peak"
3630,pie,"foot, base"
3637,pilar,"pillar, column"
3640,pino,pine (tree)
3648,piso,"floor, story"
3652,placer,pleasure
3653,plan,plan
3656,planeta,planet
3659,plano,"plane, map, level"
3663,planteamiento,"proposal, exposition"
3667,plástico,plastic
3671,plato,"plate, dish"
3674,plazo,"deadline, installment"
3678,plomo,"lead, bullet"
3687,poder,power
3689,poema,poem
3702,pollo,chicken
3703,polo,"pole, polo, polo shirt"
3704,polvo,"dust, powder"
3709,porcentaje,percentage
3712,porqué,"reason, cause"
3714,portador,"bearer, carrier"
3715,portal,"website, portal ,entrance"
3717,portavoz,"spokesperson, mouthpiece"
3720,porvenir,"future, time to come"
3731,postre,dessert
3737,pozo,"well, shaft"
3742,prado,"meadow, field, lawn"
3744,precedente,precedent
3746,precio,"price, cost, value"
3762,prejuicio,prejudice
3763,premio,"prize, reward"
3778,presente,present
3787,preso,prisoner
3789,préstamo,"loan, borrowing"
3791,prestigio,prestige
3795,presupuesto,budget
3798,pretexto,"pretext, excuse"
3812,primo,cousin
3817,príncipe,prince
3818,principio,"beginning, principle"
3822,prisionero,prisoner
3826,privilegio,privilege
3831,problema,problem
3835,procedimiento,"procedure, proceedings"
3838,proceso,"process, procedure"
3845,producto,product
3846,productor,producer
3850,profeta,prophet
3855,programa,"program, plan"
3860,progreso,progress
